# Auto-generated offline OUI vendor mapping
# Generated by: tools/Import-OuiDataset.ps1
# Format: OUI,VENDOR
# OUI is 6 hex digits (first 3 bytes of a MAC)
# Source file: .\manuf

006055,CornellUnive Cornell University
006056,Inc.
006057,Ltd.
006058,Inc.
006059,TechnicalCom Technical Communications Corp.
00605A,Inc.
00605B,Inc.
00605C,Inc
00605D,Scanivalve   Scanivalve Corp.
00605E,LibertyTechn Liberty Technology Networking
00605F,NipponUnisof Nippon Unisoft Corporation
006060,DataInnovati Data Innovations North America
006061,WhistleCommu Whistle Communications Corp.
006062,Inc.
006063,PsionDacom   Psion Dacom Plc.
006064,Netcomm      Netcomm Limited
006065,B&RIndustria B&R Industrial Automation GmbH
006066,LACROIXTrafi LACROIX Trafic
006067,AcerNetxus   Acer Netxus Inc.
006068,Dialogic     Dialogic Corporation
006069,BrocadeCommu Brocade Communications Systems LLC
00606A,MitsubishiWi Mitsubishi Wireless Communications. Inc.
00606B,Synclayer    Synclayer Inc.
00606C,Arescom      Arescom
00606D,DigitalEquip Digital Equipment Corp.
00606E,Inc.
00606F,ClarionAmeri Clarion Corporation Of America
006070,Inc
006071,Inc.
006072,Limited
006073,Inc.
006074,Qsc          Qsc Llc
006075,Inc.
006076,Schlumberger Schlumberger Technologies Retail Petroleum Systems
006077,PrisaNetwork Prisa Networks
006078,PowerMeasure Power Measurement Ltd.
006079,Inc.
00607A,Dvs          Dvs Gmbh
00607B,Inc.
00607C,Ltd.
00607D,SentientNetw Sentient Networks Inc.
00607E,Inc.
00607F,Inc.
006080,MicrotronixD Microtronix Datacom Ltd.
006081,TvComInterna Tv/Com International
006082,Inc.
006083,Inc
006084,DigitalVideo Digital Video
006085,StorageConce Storage Concepts
006086,LogicReplace Logic Replacement Tech. Ltd.
006087,Ltd.
006088,Inc.
006089,Xata         Xata
00608A,CitadelCompu Citadel Computer
00608B,ConferTechIn ConferTech International
00608C,3Com         3Com
00608D,Unipulse     Unipulse Corp.
00608E,TECHNOLOGIE & SYSTEMTECHNIK GmbH
00608F,Ltd.
006090,ArtizaNetwor Artiza Networks Inc
006091,Inc.
006092,Inc.
006093,Varian       Varian
006094,IBM          IBM Corp
006095,Inc.
006096,TSMicrotech  T.S. Microtech Inc.
006097,3Com         3Com
006098,HtCommunicat Ht Communications
006099,Inc.
00609A,NjkTechno    Njk Techno Co.
00609B,Inc
00609C,PerkinElmer  Perkin-Elmer Incorporated
00609D,PmiFoodEquip Pmi Food Equipment Group
00609E,AscX3Informa Asc X3 - Information Technology Standards Secretariats
00609F,Phast        Phast Corporation
0060A0,Inc.
0060A1,Inc.
0060A2,NihonUnisys  Nihon Unisys Limited Co.
0060A3,ContinuumTec Continuum Technology Corp.
0060A4,GEWTechnolog GEW Technologies (PTY)Ltd
0060A5,PerformanceT Performance Telecom Corp.
0060A6,ParticleMeas Particle Measuring Systems
0060A7,MICROSENS    MICROSENS GmbH & CO. KG
0060A8,Tidomat      Tidomat Ab
0060A9,GesytecMbh   Gesytec Mbh
0060AA,IntelligentD Intelligent Devices Inc. (Idi)
0060AB,Larscom      Larscom Incorporated
0060AC,Resilience   Resilience Corporation
0060AD,MegaChips    MegaChips Corporation
0060AE,TrioInformat Trio Information Systems Ab
0060AF,Inc.
0060B0,HewlettPacka Hewlett Packard
0060B1,Inc.
0060B2,ProcessContr Process Control Corp.
0060B3,Inc.
0060B4,GlenayreR&D  Glenayre R&D Inc.
0060B5,KEBA         KEBA GmbH
0060B6,Ltd.
0060B7,Inc.
0060B8,CORELIS      CORELIS Inc.
0060B9,Ltd
0060BA,Inc.
0060BB,Inc.
0060BC,Ltd.
0060BD,EnginuityCom Enginuity Communications
0060BE,Webtronics   Webtronics
0060BF,Inc.
0060C0,NeraNetworks Nera Networks AS
0060C1,WaveSpan     WaveSpan Corporation
0060C2,Mpl          Mpl Ag
0060C3,Netvision    Netvision Corporation
0060C4,Soliton      Soliton Systems K.K.
0060C5,Ancot        Ancot Corp.
0060C6,Dcs          Dcs Ag
0060C7,AmatiCommuni Amati Communications Corp.
0060C8,KukaWeldingR Kuka Welding Systems & Robots
0060C9,Inc.
0060CA,Harmonic     Harmonic Systems Incorporated
0060CB,HitachiZosen Hitachi Zosen Corporation
0060CC,Incorporated
0060CD,Inc.
0060CE,AcclaimCommu Acclaim Communications
0060CF,Inc.
0060D0,SnmpResearch Snmp Research Incorporated
0060D1,CascadeCommu Cascade Communications
0060D2,Ltd.
0060D3,At&T         At&T
0060D4,EldatCommuni Eldat Communication Ltd.
0060D5,Ltd
0060D6,NovAtel      NovAtel Inc.
0060D7,EcolePolytec Ecole Polytechnique Federale De Lausanne (Epfl)
0060D8,Inc.
0060D9,TransysNetwo Transys Networks Inc.
0060DA,LP
0060DB,NtpElektroni Ntp Elektronik A/S
0060DC,Ltd.
0060DD,Inc.
0060DE,KayserThrede Kayser-Threde GmbH
0060DF,BrocadeCommu Brocade Communications Systems LLC
0060E0,Ltd.
0060E1,OrckitCommun Orckit Communications Ltd.
0060E2,QuestEnginee Quest Engineering & Development
0060E3,ArbinInstrum Arbin Instruments
0060E4,Inc.
0060E5,Ltd.
0060E6,Shomiti      Shomiti Systems Incorporated
0060E7,Randata      Randata
0060E8,Inc.
0060E9,Inc.
0060EA,StreamLogic  StreamLogic
0060EB,Fourthtrack  Fourthtrack Systems
0060EC,HermaryOptoE Hermary Opto Electronics Inc.
0060ED,RicardoTestA Ricardo Test Automation Ltd.
0060EE,Apollo       Apollo
0060EF,Ltd.
0060F0,Inc
0060F1,Inc.
0060F2,Inc.
0060F3,Spirent plc
0060F4,Inc.
0060F5,Inc.
0060F6,Inc.
0060F7,Datafusion   Datafusion Systems
0060F8,LoranInterna Loran International Technologies Inc.
0060F9,DiamondLaneC Diamond Lane Communications
0060FA,Inc.
0060FB,Inc.
0060FC,Conservation Conservation Through Innovation Ltd.
0060FD,Inc.
0060FE,Inc.
0060FF,Inc.
006151,Ltd
006171,Inc.
006201,a Lenovo Company
00620B,Broadcom     Broadcom Limited
0062EC,Inc
0063DE,Ltd
006440,Inc
0064A6,MaquetCardio Maquet CardioVascular
0064AF,DishTechnolo Dish Technologies Corp
00651E,AmcrestTechn Amcrest Technologies
006619,Ltd.
00664B,Ltd
006762,LTD
00682B,Ltd.
0068EB,HP           HP Inc.
00692D,SunnovoInter Sunnovo International Limited
006967,Ltd.
006A5E,OppermannReg Oppermann Regelgeräte GmbH
006B6F,Ltd
006B8E,Ltd.
006B9E,Inc
006BA0,UniversalInt Shenzhen Universal Intellisys Pte Ltd
006BF1,Inc
006CBC,Inc
006CFD,SichuanChang Sichuan Changhong Electric Ltd.
006D52,Inc.
006D61,Ltd.
006DFB,VutrixTechno Vutrix Technologies Ltd
006E02,Xovis        Xovis AG
006F64,Ltd
006FF2,Ltd.
007007,Espressif    Espressif Inc.
0070B0,MAComCompani M/A-Com Inc. Companies
0070B3,DataRecall   Data Recall Ltd.
007147,AmazonTechno Amazon Technologies Inc.
0071C2,Pegatron     Pegatron Corporation
0071CC,Ltd.
007204,Ltd. ARTIK
007263,Ltd.
007278,Inc
0072EE,Intel        Intel Corporate
00738D,TINNOMobileT Shenzhen TINNO Mobile Technology Corp.
0073E0,Ltd
00749C,LTD
007532,IntegratedEn Integrated Engineering BV
0075E1,LLC
00763D,Veea         Veea
007686,Inc
0076B1,SomfyProtect Somfy-Protect By Myfox SAS
00778D,Inc
0077E4,NokiaSolutio Nokia Solutions and Networks GmbH & Co. KG
007839,Nokia        Nokia
007888,Inc
00789E,SagemcomBroa Sagemcom Broadband SAS
0078CD,IgnitionDesi Ignition Design Labs
007AA4,FRITZ!Techno FRITZ! Technology GmbH
007B18,LTD.
007C2D,Ltd
007D3B,Ltd
007D60,Inc.
007DFA,VolkswagenGr Volkswagen Group of America
007E56,ChinaDragonT China Dragon Technology Limited
007E95,Inc
007F28,Inc
008000,Inc.
008001,Periphonics  Periphonics Corporation
008002,Satelcom     Satelcom (Uk) Ltd
008003,HytecElectro Hytec Electronics Ltd.
008004,Ltd.
008005,CactusComput Cactus Computer Inc.
008006,Compuadd     Compuadd Corporation
008007,DlogNcSystem Dlog Nc-Systeme
008008,DynatechComp Dynatech Computer Systems
008009,Inc.
00800A,JapanCompute Japan Computer Corp.
00800B,Csk          Csk Corporation
00800C,Videcom      Videcom Limited
00800D,VosswinkelFU Vosswinkel F.U.
00800E,Atlantix     Atlantix Corporation
00800F,StandardMicr Standard Microsystems
008010,CommodoreInt Commodore International
008011,DigitalIntL  Digital Systems Int'L. Inc.
008012,IntegratedMe Integrated Measurement Systems
008013,ThomasConrad Thomas-Conrad Corporation
008014,Esprit       Esprit Systems
008015,Inc.
008016,WandelAndGol Wandel And Goltermann
008017,Pfu          Pfu Limited
008018,Ltd.
008019,Inc.
00801A,BellAtlantic Bell Atlantic
00801B,KodiakTechno Kodiak Technology
00801C,NewportSolut Newport Systems Solutions
00801D,IntegratedIn Integrated Inference Machines
00801E,Inc.
00801F,KruppAtlasEl Krupp Atlas Electronik Gmbh
008020,NetworkProdu Network Products
008021,AlcatelCanad Alcatel Canada Inc.
008022,ScanOptics   Scan-Optics
008023,IntegratedBu Integrated Business Networks
008024,Inc.
008025,TelitWireles Telit Wireless Solutions GmbH
008026,NetworkProdu Network Products Corporation
008027,Inc.
008028,Tradpost     Tradpost (Hk) Ltd
008029,Inc.
00802A,TestSimulati Test Systems & Simulations Inc
00802B,IntegratedMa Integrated Marketing Co
00802C,SageGroup    The Sage Group Plc
00802D,Xylogics     Xylogics Inc
00802E,CastleRockCo Castle Rock Computing
00802F,NationalInst National Instruments Corp.
008030,NexusElectro Nexus Electronics
008031,Corp.
008032,Ltd.
008033,Inc.
008034,SmtGoupil    Smt Goupil
008035,Inc.
008036,ReflexManufa Reflex Manufacturing Systems
008037,EricssonGrou Ericsson Group
008038,DataResearch Data Research & Applications
008039,AlcatelStcAu Alcatel Stc Australia
00803A,Inc.
00803B,Inc.
00803C,TvsElectroni Tvs Electronics Ltd
00803D,Ltd.
00803E,Synernetics  Synernetics
00803F,Tatung       Tatung Company
008040,JohnFlukeMan John Fluke Manufacturing Co.
008041,VebKombinatR Veb Kombinat Robotron
008042,ArtesynEmbed Artesyn Embedded Technologies
008043,Inc.
008044,SystechCompu Systech Computer Corp.
008045,MatsushitaEl Matsushita Electric Ind. Co
008046,Tattile      Tattile SRL
008047,InNet        In-Net Corp.
008048,Compex       Compex Incorporated
008049,Ltd.
00804A,ProLog       Pro-Log
00804B,EagleTechnol Eagle Technologies Pty.Ltd.
00804C,Ltd.
00804D,Inc.
00804E,ApexComputer Apex Computer Company
00804F,Ltd.
008050,Ziatech      Ziatech Corporation
008051,Fibermux     Fibermux
008052,TechnicallyE Technically Elite Concepts
008053,Inc.
008054,FrontierTech Frontier Technologies Corp.
008055,Fermilab     Fermilab
008056,SPHINXElectr SPHINX Electronics GmbH & Co KG
008057,Ltd.
008058,Printer      Printer Systems Corp.
008059,Ltd
00805A,TulipCompute Tulip Computers Internat'L B.V
00805B,Inc.
00805C,Agilis       Agilis Corporation
00805D,Canstar      Canstar
00805E,LsiLogic     Lsi Logic Corporation
00805F,HewlettPacka Hewlett Packard
008060,NetworkInter Network Interface Corporation
008061,Inc.
008062,Interface    Interface Co.
008063,HirschmannAu Hirschmann Automation and Control GmbH
008064,WyseTechnolo Wyse Technology Llc
008065,Cybergraphic Cybergraphic Systems Pty Ltd.
008066,Eurotech     Eurotech S.p.A.
008067,SquareD      Square D Company
008068,YamatechScie Yamatech Scientific Ltd.
008069,Computone    Computone Systems
00806A,Eri          Eri (Empac Research Inc.)
00806B,SchmidTeleco Schmid Telecommunication
00806C,SecureServic Secure Systems & Services
00806D,Century      Century Systems Corp.
00806E,NipponSteel  Nippon Steel Corporation
00806F,Onelan       Onelan Ltd.
008070,Computadoras Computadoras Micron
008071,SaiTechnolog Sai Technology
008072,Microplex    Microplex Systems Ltd.
008073,DwbAssociate Dwb Associates
008074,FisherContro Fisher Controls
008075,Parsytec     Parsytec Gmbh
008076,Mcnc         Mcnc
008077,LTD.
008078,Inc.
008079,MicrobusDesi Microbus Designs Ltd.
00807A,Aitech       Aitech Systems Ltd.
00807B,ArtelCommuni Artel Communications Corp.
00807C,Inc.
00807D,Equinox      Equinox Systems Inc.
00807E,SouthernPaci Southern Pacific Ltd.
00807F,Dy4          Dy-4 Incorporated
008080,Datamedia    Datamedia Corporation
008081,KendallSquar Kendall Square Research Corp.
008082,PepModularCo Pep Modular Computers Gmbh
008083,Amdahl       Amdahl
008084,Cloud        The Cloud Inc.
008085,HThree       H-Three Systems Corporation
008086,ComputerGene Computer Generation Inc.
008087,Ltd
008088,Ltd.
008089,Tecnetics    Tecnetics (Pty) Ltd.
00808A,SummitMicros Summit Microsystems Corp.
00808B,Dacoll       Dacoll Limited
00808C,Netscout     Netscout Systems Inc
00808D,WestcoastTec Westcoast Technology B.V.
00808E,RadstoneTech Radstone Technology
00808F,Inc.
008090,Inc.
008091,Ltd
008092,Inc.
008093,Xyron        Xyron Corporation
008094,AlfaLavalAut Alfa Laval Automation Ab
008095,BasicMertonH Basic Merton Handelsges.M.B.H.
008096,Inc.
008097,CentralpAuto Centralp Automatismes
008098,Tdk          Tdk Corporation
008099,EatonIndustr Eaton Industries GmbH
00809A,NovusNetwork Novus Networks Ltd
00809B,Justsystem   Justsystem Corporation
00809C,Inc.
00809D,Commscraft   Commscraft Ltd.
00809E,Datus        Datus Gmbh
00809F,ALEInternati ALE International
0080A0,HewlettPacka Hewlett Packard
0080A1,Inc.
0080A2,CreativeElec Creative Electronic Systems
0080A3,Lantronix    Lantronix
0080A4,LibertyElect Liberty Electronics
0080A5,SpeedInterna Speed International
0080A6,Inc.
0080A7,HoneywellInt Honeywell International Inc
0080A8,Vitacom      Vitacom Corporation
0080A9,ClearpointRe Clearpoint Research
0080AA,Maxpeed      Maxpeed
0080AB,DukaneNetwor Dukane Network Integration
0080AC,Division Of Genesys
0080AD,Inc.
0080AE,HughesNetwor Hughes Network Systems
0080AF,Ltd.
0080B0,AdvancedInfo Advanced Information
0080B1,Softcom      Softcom A/S
0080B2,NetworkEquip Network Equipment Technologies
0080B3,AvalData     Aval Data Corporation
0080B4,Sophia       Sophia Systems
0080B5,UnitedNetwor United Networks Inc.
0080B6,Inc.
0080B7,StellarCompu Stellar Computer
0080B8,LTD
0080B9,ArcheTechnol Arche Technoligies Inc.
0080BA,Ltd
0080BB,HughesLan    Hughes Lan Systems
0080BC,Ltd
0080BD,Ltd
0080BE,AriesResearc Aries Research
0080BF,TakaokaElect Takaoka Electric Mfg. Co. Ltd.
0080C0,PenrilDataco Penril Datacomm
0080C1,Lanex        Lanex Corporation
0080C2,IEEE8021Chai IEEE 802.1 Chair
0080C3,BiccInformat Bicc Information Systems & Svc
0080C4,Inc.
0080C5,NovellcoDeMe Novellco De Mexico
0080C6,NationalData National Datacomm Corporation
0080C7,Xircom       Xircom
0080C8,Inc.
0080C9,AlbertaMicro Alberta Microelectronic Centre
0080CA,NetcomResear Netcom Research Incorporated
0080CB,FalcoDataPro Falco Data Products
0080CC,MicrowaveByp Microwave Bypass Systems
0080CD,Inc.
0080CE,BroadcastTel Broadcast Television Systems
0080CF,EmbeddedPerf Embedded Performance Inc.
0080D0,Inc.
0080D1,Kimtron      Kimtron Corporation
0080D2,Ltd.
0080D3,Shiva        Shiva Corp.
0080D4,ChaseResearc Chase Research Ltd.
0080D5,CadreTechnol Cadre Technologies
0080D6,Inc.
0080D7,FantumEngine Fantum Engineering
0080D8,NetworkPerip Network Peripherals Inc.
0080D9,EMKElektroni EMK Elektronik GmbH & Co. KG
0080DA,HottingerBrü Hottinger Brüel & Kjær A/S
0080DB,Graphon      Graphon Corporation
0080DC,PickerIntern Picker International
0080DD,GmxGimix     Gmx Inc/Gimix
0080DE,Gipsi        Gipsi S.A.
0080DF,AdcCodenollT Adc Codenoll Technology Corp.
0080E0,Inc.
0080E1,STMicroelect STMicroelectronics SRL
0080E2,Ltd.
0080E3,CoralNetwork Coral Network Corporation
0080E4,Inc
0080E5,NetApp       NetApp
0080E6,Inc.
0080E7,LeonardoUK   Leonardo UK Ltd
0080E8,CumulusCorpo Cumulus Corporatiion
0080E9,Madge        Madge Ltd.
0080EA,ADVAOpticalN ADVA Optical Networking Ltd.
0080EB,Compcontrol  Compcontrol B.V.
0080EC,Inc.
0080ED,Inc.
0080EE,ThomsonCsf   Thomson Csf
0080EF,Rational     Rational
0080F0,Ltd.
0080F1,Opus         Opus Systems
0080F2,Raycom       Raycom Systems Inc
0080F3,SunElectroni Sun Electronics Corp.
0080F4,Telemecaniqu Telemecanique Electrique
0080F5,Quantel      Quantel Ltd
0080F6,SynergyMicro Synergy Microsystems
0080F7,ZenithElectr Zenith Electronics Corporation
0080F8,Inc.
0080F9,Heurikon     Heurikon Corporation
0080FA,Rwt          Rwt Gmbh
0080FB,Bvm          Bvm Limited
0080FC,Avatar       Avatar Corporation
0080FD,ExsceedCorpr Exsceed Corpration
0080FE,Inc.
0080FF,SocDeTeleinf Soc. De Teleinformatique Rtc
00812A,Inc.
0081C4,Inc
0081F9,TexasInstrum Texas Instruments
008320,Ltd.
00841E,CiscoMeraki  Cisco Meraki
008497,Ltd
0084ED,Inc.
008621,AmazonTechno Amazon Technologies Inc.
008667,LGInnotek    LG Innotek
00869C,PaloAltoNetw Palo Alto Networks
0086A0,Private      Private
008701,Ltd
008731,Inc
008764,Inc
008865,Inc.
0088BA,Nc&C         Nc&C
0089C9,ExtremeNetwo Extreme Networks Headquarters
008A55,Ltd.
008A76,Inc.
008A96,Inc
008B43,Rftech       Rftech
008BFC,Inc.
008C10,BlackBox     Black Box Corp.
008C54,ADBBroadband ADB Broadband Italia
008CFA,Inventec     Inventec Corporation
008D4E,CjscNiiStt   Cjsc Nii Stt
008DDA,Ltd.
008DF4,Inc.
008E73,Inc
008EF2,Netgear      Netgear
009000,DiamondMulti Diamond Multimedia
009001,Ltd.
009002,Allgon       Allgon Ab
009003,Aplio        Aplio
009004,3ComEurope   3Com Europe Ltd
009005,Ltd.
009006,HamamatsuPho Hamamatsu Photonics K.K.
009007,DomexTechnol Domex Technology Corp.
009008,HanA         HanA Systems Inc.
009009,Inc.
00900A,Ltd.
00900B,Inc.
00900C,Inc
00900D,OverlandStor Overland Storage Inc.
00900E,Inc.
00900F,Ltd
009010,Inc.
009011,Inc.
009012,Inc.
009013,Samsan       Samsan Corp.
009014,Ltd.
009015,CentigramCom Centigram Communications Corp.
009016,Zac          Zac
009017,Inc
009018,Ltd.
009019,Ltd.
00901A,UnisphereSol Unisphere Solutions
00901B,DigitalContr Digital Controls
00901C,mpsSoftware  mps Software Gmbh
00901D,Pec          Pec (Nz) Ltd.
00901E,SelestaIngeg Selesta Ingegneria S.p.A.
00901F,Inc.
009020,PhilipsAnaly Philips Analytical X-Ray B.V.
009021,Inc
009022,Ivex         Ivex
009023,Zilog        Zilog Inc.
009024,Inc.
009025,BAEAustralia BAE Systems Australia (Electronic Systems) Pty Ltd
009026,Inc.
009027,Intel        Intel Corporation
009028,Ltd.
009029,Crypto       Crypto Ag
00902A,Inc.
00902B,Inc
00902C,DataControlE Data & Control Equipment Ltd.
00902D,Ltd.
00902E,Namco        Namco Limited
00902F,Inc.
009030,HoneywellDat Honeywell-Dating
009031,Ltd.
009032,PelcombeGrou Pelcombe Group Ltd.
009033,Innovaphone  Innovaphone Ag
009034,Inc.
009035,Inc.
009036,inc.
009037,Inc.
009038,Inc.
009039,ShastaNetwor Shasta Networks
00903A,NihonMediaTo Nihon Media Tool Inc.
00903B,Inc.
00903C,AtlanticNetw Atlantic Network Systems
00903D,Inc.
00903E,NVPhilipsInd N.V. Philips Industrial Activities
00903F,WorldCast    WorldCast Systems
009040,SiemensNetwo Siemens Network Convergence LLC
009041,AppliedDigit Applied Digital Access
009042,Inc.
009043,Tattile      Tattile SRL
009044,Inc.
009045,MarconiCommu Marconi Communications
009046,Ltd.
009047,GigaFastE    Giga Fast E. Ltd.
009048,Zeal         Zeal Corporation
009049,Entridia     Entridia Corporation
00904A,ConcurSystem Concur System Technologies
00904B,Ltd.
00904C,Inc.
00904D,Spec         Spec S.A.
00904E,Delem        Delem Bv
00904F,Inc.
009050,Teleste      Teleste Corporation
009051,UltimateTech Ultimate Technology Corp.
009052,SelcomElettr Selcom Elettronica S.R.L.
009053,Ltd.
009054,Inc
009055,ParkerHannif Parker Hannifin Corporation Compumotor Division
009056,Inc.
009057,Inc.
009058,UltraElectro Ultra Electronics Command & Control Systems
009059,TelecomDevic Telecom Device K.K.
00905A,Inc.
00905B,RaymondAndLa Raymond And Lae Engineering
00905C,Edmi         Edmi
00905D,NetcomSicher Netcom Sicherheitstechnik Gmbh
00905E,RaulandBorg  Rauland-Borg Corporation
00905F,Inc
009060,SystemCreate System Create Corp.
009061,PacificResea Pacific Research & Engineering Corporation
009062,ICPVORTEXCOM ICP VORTEX COMPUTERSYSTEME GmbH
009063,CoherentComm Coherent Communications Systems Corporation
009064,Thomson      Thomson Inc.
009065,Finisar      Finisar Corporation
009066,Inc.
009067,Inc.
009068,Dvt          Dvt Corp.
009069,JuniperNetwo Juniper Networks
00906A,Inc.
00906B,Inc.
00906C,SartoriusHam Sartorius Hamburg GmbH
00906D,Inc
00906E,Inc.
00906F,Inc
009070,Inc.
009071,AppliedInnov Applied Innovation Inc.
009072,SimradAs     Simrad As
009073,GaioTechnolo Gaio Technology
009074,Inc.
009075,NecDoBrasil  Nec Do Brasil S.A.
009076,FmtAircraftG Fmt Aircraft Gate Support Systems Ab
009077,AdvancedFibr Advanced Fibre Communications
009078,Ltd.
009079,Inc.
00907A,Inc
00907B,Inc.
00907C,Inc.
00907D,LakeCommunic Lake Communications
00907E,Vetronix     Vetronix Corp.
00907F,Inc.
009080,Inc.
009081,Inc.
009082,ForceInstitu Force Institute
009083,Inc.
009084,AtechSystem  Atech System
009085,Inc.
009086,Inc
009087,Itis         Itis
009088,BaxallSecuri Baxall Security Ltd.
009089,Inc.
00908A,Inc.
00908B,Tattile      Tattile SRL
00908C,Inc.
00908D,VickersElect Vickers Electronics Systems
00908E,NortelNetwor Nortel Networks Broadband Access
00908F,AudioCodes   Audio Codes Ltd.
009090,IBus         I-Bus
009091,Inc.
009092,Inc
009093,EIZO         EIZO Corporation
009094,Inc.
009095,UniversalAvi Universal Avionics
009096,AskeyCompute Askey Computer Corp
009097,SycamoreNetw Sycamore Networks
009098,Inc.
009099,K.K.
00909A,Inc.
00909B,MarkemImaje  Markem-Imaje
